,Pres,Temp,UR,Timestamp
0,-1.0239140769823252,-0.17247029500503436,-0.03462280771509289,1.7321002051135583
1,-1.2403936307554366,-0.11204867986929626,-0.15261862938070564,1.732198998794158
2,-1.2403936307554366,-0.18611388551955596,-0.18447750123042062,1.7322977924747576
3,-1.2589490210788281,-0.18026663244190363,-0.09067082300625912,1.7323965861553572
4,-1.1414315490305884,-0.20950289783016454,-0.025773121090171602,1.732495379835957
5,-1.04246946730574,-0.21145198218938152,-0.12547959039761425,1.7325941735165566
6,-1.02803749705419,-0.030187136782166564,-0.5243054676273856,1.7326929671971563
7,-0.9620627759043067,0.09650334656696194,-0.5774035873769117,1.7327917608777559
8,-0.9002114748262647,0.42394951891547933,-0.8853726819241605,1.7328905545583555
9,-0.929075415329365,1.425778879553206,-1.832289150790703,1.7329893482389553
10,-1.0342226271620105,1.700599774202854,-2.137308349796312,1.733088141919555
11,-1.1558635192821152,2.0787221398910227,-2.3632703482859605,1.7331869356001546
12,-1.3001832217975229,2.2112598763178033,-2.4647467549183872,1.7332857292807542
13,-1.491922255139399,2.5952294950836254,-2.6983784818163,1.7333845229613538
14,-1.6115014372235945,2.445149999423888,-2.639380570983494,1.7334833166419537
15,-1.7228337791640371,2.0806712242502408,-2.6759592756998343,1.7335821103225533
16,-1.6671676081938158,1.6889052680475494,-2.483036107276557,1.733680904003153
17,-1.6259334074751446,1.3965426141649446,-2.4824461281682293,1.7337796976837525
18,-1.3517259726958795,1.1529070692627739,-2.403388927652269,1.7338784913643521
19,-1.1373081289587237,1.1821433346510355,-2.4576670056184504,1.733977285044952
20,-1.1517400992102504,1.0067257423214715,-1.979783927872719,1.7340760787255516
21,-1.02803749705419,0.7299557633126058,-1.2670891650124176,1.7341748724061512
22,-0.929075415329365,0.6519923889439114,-1.1962916720130503,1.7342736660867508
23,-1.0486545974135373,0.5603854240606948,-0.8841927237075046,1.7343724597673504
24,-1.2651341511866487,0.47657479661434815,-0.730798155542208,1.7344712534479503
25,-1.4197624038817185,0.36547698813895824,-0.6080825010099707,1.73457004712855
26,-1.5022308053190843,0.25827734838200367,-0.30247332289603335,1.7346688408091495
27,-1.4816137049597369,0.18031397401330862,-0.21751633129679232,1.7347676344897491
28,-1.4300709540613805,0.2387865047898297,-0.3998198757701642,1.7348664281703488
29,-1.3104917719771847,0.24658284222669902,-0.36147123372883977,1.7349652218509486
30,-1.1764806196414623,0.3050553730032201,-0.3083731139793145,1.7350640155315482
31,-1.1001973483118939,0.5993671112450427,-0.8086753978415124,1.7351628092121478
32,-1.0342226271620105,0.9092715243606031,-0.9679697570900894,1.7352616028927474
33,-0.9971118465151807,1.5446730254654653,-1.5502791370098885,1.735360396573347
34,-1.0239140769823252,1.9422862347458079,-1.9868636771726556,1.7354591902539467
35,-1.114629318563444,2.353543034540672,-2.4210883009021105,1.7355579839345465
36,-1.3001832217975229,2.604974916879712,-2.5845125139089844,1.7356567776151461
37,-1.4053304336301684,2.6829382912484063,-2.6712394428332096,1.7357555712957458
38,-1.5228479056784316,2.8934394020438816,-3.221689950903293,1.7358543649763454
39,-1.4506880544207277,2.3437976127445843,-2.851773049981597,1.735953158656945
40,-1.4094538537020331,2.002707849881545,-2.515484958234601,1.7360519523375448
41,-1.471305154780075,1.5095895069995529,-1.9137062677399757,1.7361507460181445
42,-1.3434791325521498,1.1821433346510355,-1.7762411354995369,1.736249539698744
43,-1.199159430036742,1.1139253820784274,-1.7154732873417462,1.7363483333793437
44,-0.9806181662277216,0.9696931394963418,-1.1083847848721686,1.7364471270599433
45,-0.7765088726702277,0.948253211544951,-1.249979770870904,1.7365459207405431
46,-0.6404360102985496,0.928762367952777,-1.2352302931627024,1.7366447144211428
47,-0.588893259400193,0.8663916684578212,-1.1844920898464888,1.7367435081017424
48,-0.5332270884299717,0.4824220496920004,-0.537285008010603,1.736842301782342
49,-0.667238240765694,0.334291638391481,-0.6228319787181724,1.7369410954629416
50,-0.817743073388899,0.39276416916800144,-0.9136916791239078,1.7370398891435415
51,-1.007420396694866,0.22709199863452578,-0.4883167420193738,1.737138682824141
52,-0.904334894898153,0.14133228682896143,-0.37622071143704133,1.7372374765047407
53,-0.6363125902266848,0.16472129913957,-0.5892031695434723,1.7373362701853403
54,-0.3724137056271049,0.22709199863452578,-0.8735730997575994,1.73743506386594
55,-0.1827363823211612,0.4902183871288697,-1.066496268180876,1.7375338575465398
56,-0.1043914009556602,0.77868287229304,-1.3974745479529198,1.7376326512271394
57,-0.12500850131498406,1.2406158654275559,-1.6800745408420623,1.737731444907739
58,-0.1621192819618139,1.3965426141649446,-1.8010202580493158,1.7378302385883386
59,-0.19716835257268792,1.2951902274856424,-1.5443793459266077,1.7379290322689382
60,-0.2796367540100537,1.110027213359992,-1.3662056552115325,1.738027825949538
61,-0.41983303645359665,1.201634178243208,-1.478301685793865,1.7381266196301377
62,-0.48580775760347994,0.9872348987292988,-1.3650256969948764,1.7382254133107373
63,-0.5600293188971162,0.9774894769332112,-1.2936382248871807,1.738324206991337
64,-0.5270419583221746,0.5701308458567818,-0.8900925147907849,1.7384230006719366
65,-0.5064248579628272,0.38301874737191516,-0.7201785315923024,1.7385217943525362
66,-0.31262411458501876,0.2095502394015695,-0.48123699271943676,1.738620588033136
67,-0.1662427020336787,0.15887404606191768,-0.36206121283716813,1.7387193817137356
68,-0.017799579446406186,0.11599419015913587,-0.31604284238757907,1.7388181753943353
69,0.08116250227844214,0.11014693708148356,-0.3378720693957177,1.7389169690749349
70,0.07085395209875676,0.08285975605244032,-0.2847739496461916,1.7390157627555345
71,-0.017799579446406186,0.07116524989713638,-0.22577603881338526,1.7391145564361343
72,-0.21366203286017046,0.024387225275919206,-0.1284294859392544,1.739213350116734
73,-0.362105155447443,-0.039932558578253535,0.017295353817777286,1.7393121437973336
74,-0.3517966052677576,-0.08281241448103535,0.054464037642445035,1.7394109374779332
75,-0.28582188411787435,-0.06916882396651375,0.0013659178929189629,1.7395097311585328
76,-0.2548962335788416,-0.08281241448103535,0.11936173955853172,1.7396085248391326
77,-0.1827363823211612,-0.07306699268494908,0.10579222006698685,1.7397073185197323
78,-0.06521891027289796,-0.0048490401123410035,0.07806320197556792,1.7398061122003319
79,-0.017799579446406186,0.18421214273174324,-0.1579284413556576,1.7399049058809315
80,0.02961975138008559,0.4824220496920004,-0.6564607878928717,1.7400036995615311
81,0.0440517216316123,0.788428294089127,-1.1744624450049117,1.740102493242131
82,-0.011614449338609025,1.0613001043795578,-1.3839050284613745,1.7402012869227306
83,-0.1415021816024666,1.265953962097382,-1.685974331925343,1.7403000806033302
84,-0.2548962335788416,1.6362799903486813,-1.93671545296477,1.7403988742839298
85,-0.42601816656139385,1.6031455562419858,-1.74792213829979,1.7404976679645294
86,-0.5703378690768015,1.0807909479717317,-1.3762353000531096,1.7405964616451293
87,-0.4466352669207411,0.5837744363713033,-0.9856691303399315,1.7406952553257289
88,-0.2033534826804851,0.22319382991609113,-0.19391716696367028,1.7407940490063285
89,-0.08995943070411004,-0.425851261703292,0.49340849423852434,1.7408928426869281
90,0.0028175209129411224,-0.34593880297538,0.16597008911644912,1.7409916363675277
91,-0.02810812962609156,-0.33814246553851074,0.1724598593080578,1.7410904300481276
92,-0.10645311099159258,-0.17052121064581738,-0.0045338731903613394,1.7411892237287272
93,0.25640785533283567,-0.30695711579103285,0.4403103744889983,1.7412880174093268
94,0.3285677065905395,-0.38102232144129256,0.5441466975547378,1.7413868110899264
95,0.2543461452969033,-0.4531384427323353,0.5187775958966315,1.741485604770526
96,0.05436027181129768,-0.46288386452842223,0.25328699714900277,1.7415843984511257
97,-0.0755274604525599,-0.38102232144129256,0.4214310430225006,1.7416831921317255
98,-0.15799586188994913,-0.3615314778491186,0.2562368926906429,1.7417819858123251
99,-0.17242783214147583,-0.36542964656755395,0.10461226185033012,1.7418807794929247
100,-0.178612962249273,-0.3771241527228579,0.24148741498244136,1.7419795731735244
101,-0.10645311099159258,-0.33619338117929304,0.19723898185783656,1.742078366854124
102,0.019311201200400217,-0.20170656039329457,0.04384441369253948,1.7421771605347238
103,0.10590302270965422,-0.059423402170427464,-0.0004040194320652956,1.7422759542153234
104,0.1739394538954699,0.15497587734348306,-0.2363956627632908,1.742374747895923
105,0.23991417504537657,0.2855645294110469,-0.38979023092858706,1.7424735415765227
106,0.2502227252250385,0.6032652799634773,-0.84289418612454,1.7425723352571223
107,0.2048651044344791,0.7552938599824314,-1.085965578755702,1.7426711289377221
108,0.13682867324866346,0.9151187774382554,-1.369155550753173,1.7427699226183218
109,0.02961975138008559,1.3731536018543367,-1.6818444781670465,1.7428687162989214
110,-0.10645311099159258,1.431626132630857,-1.778011072824521,1.742967509979521
111,-0.13119363142280466,0.4434403625076533,-0.6700303073844174,1.7430663036601206
112,-0.06315720023696558,0.13158686503287445,-0.24524534938821124,1.7431650973407204
113,0.19867997432668197,-0.3946659119558142,0.44798010289726364,1.74326389102132
114,0.32650599655460716,-0.687028565838419,0.5925249844376395,1.7433626847019197
115,0.44608517863880276,-0.8039736273914613,0.6839717462284892,1.7434614783825193
116,0.5244301600043038,-0.776686446362418,0.6957713283950506,1.743560272063119
117,0.565664360722975,-0.688977650197636,0.7695187169360586,1.7436590657437188
118,0.6378242119806788,-0.6694868066054628,0.6751220596035679,1.7437578594243184
119,0.49762792953715934,-0.677283144042332,0.7978377141358051,1.743856653104918
120,0.24609930515317374,-0.6733849753238974,0.8096372963023665,1.7439554467855176
121,0.1327052531767987,-0.6675377222462451,0.7594890720944814,1.7440542404661172
122,0.14301380335646063,-0.6831303971199844,0.7093408478865955,1.744153034146717
123,0.10590302270965422,-0.6383014568579849,0.6621425192203505,1.7442518278273167
124,0.1718777438595375,-0.6051670227512893,0.6149441905541057,1.7443506215079163
125,0.30176547612339505,-0.536949070178682,0.4745291627720267,1.744449415188516
126,0.3842338775607609,-0.42390217734407437,0.33175421855663517,1.7445482088691155
127,0.477010829177812,-0.2991607783541628,0.15417050694988768,1.7446470025497152
128,0.5800963309745252,-0.2348409944999901,0.1010723872003616,1.744745796230315
129,0.6048368514057372,-0.07306699268494908,-0.10483032160613234,1.7448445899109146
130,0.5697877807948633,0.13938320246974445,-0.3585213381871996,1.7449433835915142
131,0.45639372881846474,0.5194546525171306,-0.7661969020418918,1.7450421772721139
132,0.35330822702175163,0.48047296533278344,-0.6659004536261213,1.7451409709527135
133,0.2151736546141645,0.930711452311994,-1.1844920898464888,1.7452397646333133
134,0.06466882199095961,1.2328195279906866,-1.5685684893680583,1.745338558313913
135,-0.02810812962609156,1.1197726351560797,-1.4830215186604891,1.7454373519945126
136,-0.0755274604525599,0.696821329205911,-1.0877355160806863,1.7455361456751122
137,-0.13119363142280466,0.5603854240606948,-1.0151680857563348,1.7456349393557118
138,-0.09614456081190721,0.4707275435366965,-0.8069054605165281,1.7457337330363116
139,0.06466882199095961,0.39861142224565377,-0.9603000286818248,1.7458325267169112
140,0.14095209332052824,0.22709199863452578,-0.9502703838402476,1.7459313203975109
141,0.19867997432668197,0.13938320246974445,-0.842304207016212,1.7460301140781105
142,0.14301380335646063,0.034132647072006174,-0.6240119369348283,1.74612890775871
143,0.08116250227844214,-0.0496779803743405,-0.4499680999780493,1.74622770143931
144,0.02961975138008559,-0.17247029500503436,-0.1762177937138277,1.7463264951199096
145,-0.06521891027289796,-0.2601790911698157,-0.11544994555603706,1.7464252888005092
146,-0.11469995113532212,-0.3264479593832061,-0.06412176313149608,1.7465240824811088
147,-0.13119363142280466,-0.3673787309267709,-0.04465245255667008,1.7466228761617084
148,-0.12500850131498406,-0.435596683499379,-0.006303810515345598,1.7467216698423083
149,-0.052848650057303645,-0.4687311176060739,0.07511330643392693,1.7468204635229079
150,0.02961975138008559,-0.41610583990720507,0.03794462260925918,1.7469192572035075
151,0.03786659152381514,-0.2601790911698157,-0.19391716696367028,1.747018050884107
152,0.02343462127226499,0.16082313042113536,-0.691859534392556,1.7471168445647067
153,-0.03429325973388872,0.7981737158852139,-1.3544060730449714,1.7472156382453066
154,-0.10026798088377198,1.250361287223642,-1.7449722427581493,1.7473144319259062
155,-0.19304493250082316,1.359510011339815,-1.9957133637975766,1.7474132256065058
156,-0.3105624045490864,1.6362799903486813,-2.3113521867530906,1.7475120192871054
157,-0.4136479063457995,1.9578789096195464,-2.4918857939014782,1.747610812967705
158,-0.5126099880706244,2.05923129629885,-2.5001455014180713,1.7477096066483047
159,-0.6569296905860321,1.9676243314156328,-2.4871659610348535,1.7478084003289045
160,-0.7806322927420926,1.743479630105636,-2.4222682591187668,1.7479071940095041
